Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
1087,53,Male,Sunglasses,Accessories,62,Winter,3,No,Yes,Yes,27,Bi-Weekly
1088,45,Male,Jeans,Clothing,71,Winter,3.4,No,Yes,Yes,7,Monthly
1089,49,Male,Pants,Clothing,21,Winter,2.7,No,Yes,Yes,2,Weekly
1090,40,Male,Backpack,Accessories,61,Spring,3.8,No,Yes,Yes,33,Bi-Weekly
1091,38,Male,Scarf,Accessories,58,Spring,4.2,No,Yes,Yes,27,Fortnightly
1092,44,Male,Sweater,Clothing,80,Spring,4.7,No,Yes,Yes,6,Fortnightly
1093,68,Male,Jewelry,Accessories,50,Spring,4.1,No,Yes,Yes,20,Quarterly
1094,60,Male,Sneakers,Footwear,48,Winter,4.2,No,Yes,Yes,46,Every 3 Months
1095,25,Male,Jewelry,Accessories,40,Winter,4.8,No,Yes,Yes,25,Quarterly
1096,19,Male,Coat,Outerwear,34,Summer,3,No,Yes,Yes,30,Quarterly
1097,57,Male,Coat,Outerwear,46,Fall,2.6,No,Yes,Yes,48,Annually
1098,58,Male,Sunglasses,Accessories,27,Summer,3.2,No,Yes,Yes,47,Weekly
1099,49,Male,Handbag,Accessories,98,Spring,3.6,No,Yes,Yes,27,Weekly
1100,19,Male,Sweater,Clothing,73,Fall,2.6,No,Yes,Yes,45,Fortnightly
1101,50,Male,Pants,Clothing,28,Spring,4.4,No,Yes,Yes,2,Weekly
1102,30,Male,Gloves,Accessories,76,Fall,3,No,Yes,Yes,39,Fortnightly
1103,52,Male,Sweater,Clothing,83,Fall,2.9,No,Yes,Yes,24,Fortnightly
1104,35,Male,Hoodie,Clothing,23,Spring,4.3,No,Yes,Yes,8,Bi-Weekly
1105,35,Male,Hat,Accessories,28,Fall,3.1,No,Yes,Yes,8,Quarterly
1106,33,Male,T-shirt,Clothing,83,Spring,3,No,Yes,Yes,6,Every 3 Months
1107,52,Male,Skirt,Clothing,96,Winter,3.6,No,Yes,Yes,12,Fortnightly
1108,69,Male,Sneakers,Footwear,62,Fall,2.8,No,Yes,Yes,26,Weekly
1109,27,Male,Shorts,Clothing,25,Fall,2.8,No,Yes,Yes,50,Fortnightly
1110,66,Male,Hoodie,Clothing,97,Winter,4.9,No,Yes,Yes,2,Weekly
1111,28,Male,Hoodie,Clothing,61,Fall,3,No,Yes,Yes,31,Bi-Weekly
1112,22,Male,Shoes,Footwear,66,Summer,4.1,No,Yes,Yes,4,Bi-Weekly
1113,69,Male,Hoodie,Clothing,67,Spring,4.6,No,Yes,Yes,32,Quarterly
1114,28,Male,Sunglasses,Accessories,80,Summer,4.8,No,Yes,Yes,11,Bi-Weekly
1115,55,Male,Skirt,Clothing,25,Fall,2.6,No,Yes,Yes,47,Every 3 Months
1116,30,Male,Hat,Accessories,58,Fall,4,No,Yes,Yes,37,Weekly
1117,67,Male,Backpack,Accessories,96,Winter,4.2,No,Yes,Yes,39,Fortnightly
1118,25,Male,Sunglasses,Accessories,77,Spring,4.5,No,Yes,Yes,24,Monthly
1119,49,Male,Belt,Accessories,65,Summer,4.9,No,Yes,Yes,11,Every 3 Months
1120,34,Male,Jewelry,Accessories,36,Spring,3.1,No,Yes,Yes,36,Weekly
1121,22,Male,Sneakers,Footwear,84,Winter,4,No,Yes,Yes,40,Monthly
1122,63,Male,T-shirt,Clothing,58,Fall,3.2,No,Yes,Yes,25,Quarterly
1123,70,Male,Handbag,Accessories,62,Spring,4.3,No,Yes,Yes,12,Annually
1124,36,Male,Hat,Accessories,67,Fall,2.5,No,Yes,Yes,38,Monthly
1125,42,Male,Sweater,Clothing,20,Spring,4.9,No,Yes,Yes,40,Quarterly
1126,27,Male,Sandals,Footwear,90,Summer,2.7,No,Yes,Yes,10,Weekly
1127,23,Male,Scarf,Accessories,58,Winter,3.4,No,Yes,Yes,47,Fortnightly
1128,50,Male,Shirt,Clothing,53,Spring,4.8,No,Yes,Yes,22,Monthly
1129,56,Male,Gloves,Accessories,30,Winter,4.7,No,Yes,Yes,35,Monthly
1130,37,Male,Hoodie,Clothing,65,Winter,4.7,No,Yes,Yes,46,Fortnightly
1131,67,Male,Jewelry,Accessories,41,Summer,3.9,No,Yes,Yes,30,Bi-Weekly
1132,67,Male,Shirt,Clothing,73,Spring,3.7,No,Yes,Yes,20,Monthly
1133,50,Male,Hoodie,Clothing,98,Spring,4.3,No,Yes,Yes,25,Fortnightly
1134,36,Male,Shoes,Footwear,36,Winter,4.1,No,Yes,Yes,29,Weekly
1135,62,Male,T-shirt,Clothing,81,Summer,4.6,No,Yes,Yes,2,Every 3 Months
1136,65,Male,Skirt,Clothing,90,Winter,3.6,No,Yes,Yes,32,Quarterly
1137,23,Male,Handbag,Accessories,83,Summer,4.8,No,Yes,Yes,37,Monthly
1138,46,Male,Shirt,Clothing,91,Winter,2.8,No,Yes,Yes,16,Every 3 Months
1139,18,Male,Pants,Clothing,36,Summer,4.7,No,Yes,Yes,32,Fortnightly
1140,58,Male,Coat,Outerwear,53,Spring,3.9,No,Yes,Yes,42,Bi-Weekly
1141,31,Male,Jeans,Clothing,39,Winter,2.6,No,Yes,Yes,6,Every 3 Months
1142,39,Male,Gloves,Accessories,33,Winter,4.7,No,Yes,Yes,23,Fortnightly
1143,69,Male,T-shirt,Clothing,76,Spring,3.5,No,Yes,Yes,27,Bi-Weekly
1144,68,Male,Boots,Footwear,23,Winter,4.4,No,Yes,Yes,43,Quarterly
1145,41,Male,Jeans,Clothing,54,Fall,4.4,No,Yes,Yes,25,Fortnightly
1146,31,Male,Sneakers,Footwear,89,Summer,3,No,Yes,Yes,30,Every 3 Months
1147,48,Male,Sneakers,Footwear,38,Summer,4.2,No,Yes,Yes,7,Every 3 Months
1148,59,Male,Hat,Accessories,36,Winter,4.3,No,Yes,Yes,17,Annually
1149,34,Male,Pants,Clothing,66,Spring,2.6,No,Yes,Yes,10,Fortnightly
1150,21,Male,Jewelry,Accessories,42,Spring,3.3,No,Yes,Yes,40,Annually
1151,29,Male,Jewelry,Accessories,36,Winter,2.7,No,Yes,Yes,50,Bi-Weekly
1152,41,Male,Blouse,Clothing,86,Spring,4.2,No,Yes,Yes,24,Weekly
1153,62,Male,Handbag,Accessories,49,Fall,4,No,Yes,Yes,8,Every 3 Months
1154,27,Male,Shirt,Clothing,41,Summer,4,No,Yes,Yes,6,Quarterly
1155,49,Male,Dress,Clothing,82,Spring,2.9,No,Yes,Yes,44,Bi-Weekly
1156,67,Male,T-shirt,Clothing,53,Fall,2.6,No,Yes,Yes,47,Quarterly
1157,20,Male,Shoes,Footwear,21,Summer,4.8,No,Yes,Yes,6,Every 3 Months
1158,37,Male,Belt,Accessories,66,Fall,4.4,No,Yes,Yes,11,Quarterly
1159,69,Male,Belt,Accessories,89,Summer,4,No,Yes,Yes,41,Annually
1160,66,Male,Handbag,Accessories,55,Fall,3.6,No,Yes,Yes,46,Every 3 Months
1161,37,Male,Scarf,Accessories,42,Summer,3.2,No,Yes,Yes,9,Bi-Weekly
1162,63,Male,Shorts,Clothing,52,Fall,3.1,No,Yes,Yes,37,Monthly
1163,47,Male,Sandals,Footwear,92,Winter,4.2,No,Yes,Yes,13,Weekly
1164,26,Male,Pants,Clothing,56,Summer,3,No,Yes,Yes,24,Monthly
1165,68,Male,Dress,Clothing,96,Winter,4.2,No,Yes,Yes,47,Quarterly
1166,51,Male,T-shirt,Clothing,64,Winter,2.9,No,Yes,Yes,21,Every 3 Months
1167,48,Male,Dress,Clothing,48,Winter,3.7,No,Yes,Yes,22,Fortnightly
1168,60,Male,Socks,Clothing,83,Summer,3.6,No,Yes,Yes,16,Quarterly
1169,68,Male,Scarf,Accessories,91,Summer,3.6,No,Yes,Yes,37,Fortnightly
1170,25,Male,Backpack,Accessories,94,Fall,4.5,No,Yes,Yes,3,Annually
1171,57,Male,Skirt,Clothing,62,Spring,3.2,No,Yes,Yes,33,Bi-Weekly
1172,41,Male,Socks,Clothing,55,Spring,3.9,No,Yes,Yes,15,Annually
1173,59,Male,Coat,Outerwear,68,Spring,4.6,No,Yes,Yes,42,Bi-Weekly
1174,44,Male,Jewelry,Accessories,76,Winter,2.5,No,Yes,Yes,42,Bi-Weekly
1175,42,Male,Backpack,Accessories,31,Winter,4.3,No,Yes,Yes,19,Bi-Weekly
1176,35,Male,Belt,Accessories,81,Spring,4.1,No,Yes,Yes,26,Quarterly
1177,36,Male,Dress,Clothing,83,Winter,4.6,No,Yes,Yes,39,Quarterly
1178,54,Male,Skirt,Clothing,21,Spring,4.8,No,Yes,Yes,24,Monthly
1179,37,Male,Dress,Clothing,22,Spring,4.9,No,Yes,Yes,23,Annually
1180,20,Male,T-shirt,Clothing,33,Summer,2.8,No,Yes,Yes,44,Annually
1181,23,Male,Skirt,Clothing,23,Spring,4.9,No,Yes,Yes,34,Monthly
1182,61,Male,Shorts,Clothing,96,Summer,3.5,No,Yes,Yes,43,Quarterly
1183,37,Male,Jewelry,Accessories,21,Spring,3.8,No,Yes,Yes,45,Quarterly
1184,23,Male,Pants,Clothing,39,Spring,4.5,No,Yes,Yes,4,Weekly
1185,63,Male,Belt,Accessories,73,Fall,3.4,No,Yes,Yes,19,Annually
1186,47,Male,Jeans,Clothing,64,Spring,3.9,No,Yes,Yes,29,Monthly
1187,63,Male,Jeans,Clothing,68,Summer,4.1,No,Yes,Yes,27,Annually
1188,56,Male,Hat,Accessories,89,Fall,3,No,Yes,Yes,37,Every 3 Months
1189,68,Male,Blouse,Clothing,29,Summer,3.3,No,Yes,Yes,11,Weekly
1190,64,Male,Shirt,Clothing,97,Summer,4.9,No,Yes,Yes,28,Annually
1191,62,Male,Shirt,Clothing,45,Winter,4.3,No,Yes,Yes,31,Weekly
1192,34,Male,T-shirt,Clothing,70,Winter,4.1,No,Yes,Yes,50,Quarterly
1193,49,Male,Coat,Outerwear,56,Summer,4,No,Yes,Yes,42,Quarterly
1194,40,Male,Jacket,Outerwear,55,Fall,5,No,Yes,Yes,18,Fortnightly
1195,50,Male,Hoodie,Clothing,46,Winter,3.1,No,Yes,Yes,6,Fortnightly
1196,25,Male,Scarf,Accessories,95,Winter,4,No,Yes,Yes,33,Monthly
1197,30,Male,Belt,Accessories,88,Winter,3.2,No,Yes,Yes,13,Bi-Weekly
1198,54,Male,Sneakers,Footwear,92,Fall,3.9,No,Yes,Yes,26,Annually
1199,40,Male,Socks,Clothing,49,Summer,3.9,No,Yes,Yes,17,Annually
1200,49,Male,Sandals,Footwear,89,Fall,4.5,No,Yes,Yes,3,Weekly
1201,27,Male,Coat,Outerwear,22,Winter,4.4,No,Yes,Yes,7,Weekly
1202,27,Male,Shoes,Footwear,61,Summer,3.1,No,Yes,Yes,46,Fortnightly
1203,48,Male,Scarf,Accessories,29,Spring,2.9,No,Yes,Yes,14,Every 3 Months
1204,40,Male,Sneakers,Footwear,82,Winter,3.7,No,Yes,Yes,23,Annually
1205,67,Male,Belt,Accessories,94,Spring,3.2,No,Yes,Yes,20,Every 3 Months
1206,52,Male,Handbag,Accessories,99,Spring,3.5,No,Yes,Yes,38,Fortnightly
1207,22,Male,Handbag,Accessories,59,Fall,3,No,Yes,Yes,16,Every 3 Months
1208,62,Male,Boots,Footwear,90,Summer,4.1,No,Yes,Yes,48,Every 3 Months
1209,20,Male,Boots,Footwear,100,Winter,2.9,No,Yes,Yes,8,Annually
1210,41,Male,Pants,Clothing,62,Winter,3.8,No,Yes,Yes,16,Monthly
1211,34,Male,Sunglasses,Accessories,78,Fall,4.1,No,Yes,Yes,5,Quarterly
1212,23,Male,Hoodie,Clothing,94,Spring,4.6,No,Yes,Yes,14,Every 3 Months
1213,32,Male,Shoes,Footwear,74,Summer,2.5,No,Yes,Yes,18,Weekly
1214,68,Male,Handbag,Accessories,52,Spring,3.7,No,Yes,Yes,14,Every 3 Months
1215,30,Male,Jacket,Outerwear,81,Fall,3.8,No,Yes,Yes,5,Every 3 Months
1216,66,Male,Blouse,Clothing,20,Winter,2.6,No,Yes,Yes,15,Every 3 Months
1217,62,Male,Pants,Clothing,32,Summer,3.7,No,Yes,Yes,3,Every 3 Months
1218,50,Male,Boots,Footwear,63,Fall,2.6,No,Yes,Yes,12,Every 3 Months
1219,55,Male,Boots,Footwear,79,Spring,3.1,No,Yes,Yes,43,Every 3 Months
1220,19,Male,Sweater,Clothing,23,Winter,2.5,No,Yes,Yes,35,Bi-Weekly
1221,67,Male,Gloves,Accessories,64,Winter,4.9,No,Yes,Yes,36,Quarterly
1222,18,Male,Socks,Clothing,69,Winter,4.5,No,Yes,Yes,3,Quarterly
1223,58,Male,Jeans,Clothing,69,Fall,3.4,No,Yes,Yes,27,Annually
1224,69,Male,Pants,Clothing,24,Winter,3.9,No,Yes,Yes,21,Weekly
1225,62,Male,Shorts,Clothing,50,Summer,3.7,No,Yes,Yes,18,Weekly
1226,28,Male,Gloves,Accessories,97,Fall,2.6,No,Yes,Yes,16,Weekly
1227,53,Male,Sandals,Footwear,91,Fall,3.4,No,Yes,Yes,18,Bi-Weekly
1228,27,Male,Blouse,Clothing,37,Spring,4.9,No,Yes,Yes,19,Bi-Weekly
1229,55,Male,Jacket,Outerwear,55,Winter,3.9,No,Yes,Yes,1,Annually
1230,34,Male,Jewelry,Accessories,52,Winter,3.6,No,Yes,Yes,39,Annually
1231,25,Male,Hat,Accessories,80,Spring,4.6,No,Yes,Yes,49,Monthly
1232,66,Male,Socks,Clothing,79,Spring,4,No,Yes,Yes,43,Fortnightly
1233,57,Male,Handbag,Accessories,23,Summer,3.6,No,Yes,Yes,31,Every 3 Months
1234,46,Male,Pants,Clothing,73,Winter,3.5,No,Yes,Yes,40,Every 3 Months
1235,38,Male,Gloves,Accessories,99,Fall,4.1,No,Yes,Yes,2,Bi-Weekly
1236,23,Male,Sweater,Clothing,22,Spring,3,No,Yes,Yes,46,Every 3 Months
1237,42,Male,Hat,Accessories,68,Summer,4.4,No,Yes,Yes,35,Every 3 Months
1238,25,Male,Dress,Clothing,92,Spring,4.4,No,Yes,Yes,42,Quarterly
1239,55,Male,Pants,Clothing,77,Winter,3.7,No,Yes,Yes,3,Fortnightly
1240,62,Male,Coat,Outerwear,37,Spring,4.8,No,Yes,Yes,32,Every 3 Months
1241,41,Male,Scarf,Accessories,79,Winter,2.9,No,Yes,Yes,48,Annually
1242,58,Male,Hoodie,Clothing,51,Winter,3.1,No,Yes,Yes,34,Weekly
1243,56,Male,Socks,Clothing,27,Summer,4,No,Yes,Yes,15,Quarterly
1244,25,Male,Blouse,Clothing,23,Spring,3,No,Yes,Yes,22,Annually
1245,70,Male,Socks,Clothing,76,Summer,3.9,No,Yes,Yes,2,Monthly
1246,42,Male,Dress,Clothing,31,Fall,3.4,No,Yes,Yes,30,Weekly
1247,27,Male,Hoodie,Clothing,60,Winter,2.7,No,Yes,Yes,27,Monthly
1248,65,Male,T-shirt,Clothing,99,Spring,3.5,No,Yes,Yes,18,Bi-Weekly
1249,62,Male,Hat,Accessories,37,Winter,3,No,Yes,Yes,8,Annually
1250,62,Male,Boots,Footwear,50,Winter,4.5,No,Yes,Yes,48,Fortnightly
1251,52,Male,Jeans,Clothing,26,Winter,4.1,No,Yes,Yes,24,Monthly
1252,56,Male,Shorts,Clothing,86,Spring,5,No,Yes,Yes,43,Monthly
1253,28,Male,Sandals,Footwear,41,Fall,4,No,Yes,Yes,8,Quarterly
1254,39,Male,Sandals,Footwear,23,Winter,4.9,No,Yes,Yes,49,Annually
1255,54,Male,Sneakers,Footwear,56,Spring,3.3,No,Yes,Yes,2,Bi-Weekly
1256,30,Male,Hat,Accessories,68,Fall,4.1,No,Yes,Yes,38,Fortnightly
1257,45,Male,Coat,Outerwear,48,Winter,3.6,No,Yes,Yes,4,Fortnightly
1258,68,Male,Dress,Clothing,67,Spring,3,No,Yes,Yes,31,Every 3 Months
1259,47,Male,Boots,Footwear,87,Spring,4.1,No,Yes,Yes,34,Every 3 Months
1260,68,Male,Skirt,Clothing,64,Fall,3.9,No,Yes,Yes,45,Monthly
1261,63,Male,Shirt,Clothing,93,Spring,4.1,No,Yes,Yes,30,Quarterly
1262,20,Male,Shirt,Clothing,29,Summer,2.8,No,Yes,Yes,2,Fortnightly
1263,29,Male,Boots,Footwear,62,Winter,4.8,No,Yes,Yes,44,Monthly
1264,41,Male,Hoodie,Clothing,70,Winter,4.6,No,Yes,Yes,1,Bi-Weekly
1265,52,Male,Sweater,Clothing,92,Winter,2.5,No,Yes,Yes,1,Bi-Weekly
1266,32,Male,Shirt,Clothing,79,Spring,2.7,No,Yes,Yes,27,Weekly
1267,20,Male,Blouse,Clothing,31,Fall,4,No,Yes,Yes,14,Every 3 Months
1268,47,Male,T-shirt,Clothing,83,Spring,2.7,No,Yes,Yes,41,Weekly
1269,23,Male,Jacket,Outerwear,88,Winter,2.9,No,Yes,Yes,25,Bi-Weekly
1270,43,Male,Jewelry,Accessories,53,Spring,3,No,Yes,Yes,47,Quarterly
1271,67,Male,Hoodie,Clothing,98,Fall,3.3,No,Yes,Yes,20,Annually
1272,70,Male,Jewelry,Accessories,57,Spring,4.3,No,Yes,Yes,42,Annually
1273,35,Male,Sandals,Footwear,80,Winter,4.4,No,Yes,Yes,16,Monthly
1274,41,Male,Jeans,Clothing,29,Spring,4.1,No,Yes,Yes,32,Every 3 Months
1275,54,Male,Hat,Accessories,73,Spring,3.1,No,Yes,Yes,37,Quarterly
1276,55,Male,Sweater,Clothing,32,Fall,4.5,No,Yes,Yes,1,Monthly
1277,51,Male,Boots,Footwear,68,Spring,4.8,No,Yes,Yes,37,Weekly
1278,19,Male,Blouse,Clothing,97,Spring,5,No,Yes,Yes,5,Quarterly
1279,28,Male,Shorts,Clothing,98,Fall,2.8,No,Yes,Yes,31,Fortnightly
1280,63,Male,Hoodie,Clothing,56,Fall,3.7,No,Yes,Yes,18,Annually
1281,30,Male,Pants,Clothing,78,Winter,4.4,No,Yes,Yes,39,Every 3 Months
1282,29,Male,Belt,Accessories,81,Spring,4.5,No,Yes,Yes,8,Bi-Weekly
1283,24,Male,Shirt,Clothing,68,Winter,3,No,Yes,Yes,20,Monthly
1284,69,Male,Shirt,Clothing,94,Winter,3.9,No,Yes,Yes,23,Every 3 Months
1285,65,Male,Dress,Clothing,93,Spring,3.9,No,Yes,Yes,38,Fortnightly
1286,64,Male,Gloves,Accessories,99,Fall,3.5,No,Yes,Yes,45,Fortnightly
1287,40,Male,Gloves,Accessories,49,Winter,4.9,No,Yes,Yes,44,Fortnightly
1288,24,Male,Jeans,Clothing,28,Winter,3.4,No,Yes,Yes,20,Monthly
1289,66,Male,Belt,Accessories,93,Winter,4.1,No,Yes,Yes,34,Bi-Weekly
1290,35,Male,Jacket,Outerwear,24,Fall,2.9,No,Yes,Yes,10,Weekly
1291,67,Male,Skirt,Clothing,35,Spring,3.4,No,Yes,Yes,3,Annually
1292,69,Male,Sandals,Footwear,68,Spring,3.2,No,Yes,Yes,23,Fortnightly
1293,26,Male,Belt,Accessories,61,Summer,3.9,No,Yes,Yes,42,Annually
1294,23,Male,Sweater,Clothing,74,Fall,4.1,No,Yes,Yes,30,Annually
1295,27,Male,Shirt,Clothing,64,Summer,4.5,No,Yes,Yes,21,Every 3 Months
1296,30,Male,Sneakers,Footwear,60,Fall,2.8,No,Yes,Yes,50,Weekly
1297,48,Male,Jeans,Clothing,29,Spring,2.8,No,Yes,Yes,16,Bi-Weekly
1298,44,Male,Sandals,Footwear,85,Summer,4.6,No,Yes,Yes,32,Annually
1299,29,Male,Pants,Clothing,81,Summer,3,No,Yes,Yes,14,Fortnightly
1300,29,Male,Belt,Accessories,23,Fall,3.6,No,Yes,Yes,42,Bi-Weekly
1301,67,Male,T-shirt,Clothing,100,Spring,4.5,No,Yes,Yes,47,Every 3 Months
1302,42,Male,Shirt,Clothing,54,Fall,5,No,Yes,Yes,21,Weekly
1303,23,Male,Sneakers,Footwear,25,Fall,2.9,No,Yes,Yes,37,Monthly
1304,34,Male,Blouse,Clothing,32,Summer,3.1,No,Yes,Yes,10,Annually
1305,64,Male,Backpack,Accessories,63,Spring,4,No,Yes,Yes,18,Every 3 Months
1306,31,Male,Pants,Clothing,56,Spring,4.5,No,Yes,Yes,2,Every 3 Months
1307,54,Male,Sweater,Clothing,33,Winter,4.5,No,Yes,Yes,40,Annually
1308,23,Male,Coat,Outerwear,32,Summer,3.1,No,Yes,Yes,43,Annually
1309,59,Male,Dress,Clothing,38,Summer,4.4,No,Yes,Yes,14,Every 3 Months
1310,32,Male,Blouse,Clothing,21,Summer,4.7,No,Yes,Yes,41,Quarterly
1311,43,Male,Hoodie,Clothing,59,Winter,3.1,No,Yes,Yes,38,Every 3 Months
1312,32,Male,Shoes,Footwear,87,Fall,4.2,No,Yes,Yes,12,Annually
1313,66,Male,T-shirt,Clothing,79,Winter,3,No,Yes,Yes,19,Monthly
1314,70,Male,Shoes,Footwear,28,Summer,2.6,No,Yes,Yes,23,Bi-Weekly
1315,42,Male,Boots,Footwear,67,Summer,3.4,No,Yes,Yes,49,Annually
1316,56,Male,Shorts,Clothing,75,Spring,4.2,No,Yes,Yes,29,Quarterly
1317,28,Male,Belt,Accessories,32,Spring,4.6,No,Yes,Yes,14,Bi-Weekly
1318,28,Male,Pants,Clothing,43,Spring,2.8,No,Yes,Yes,19,Monthly
1319,52,Male,Shorts,Clothing,93,Spring,2.7,No,Yes,Yes,19,Bi-Weekly
1320,65,Male,Sunglasses,Accessories,24,Spring,4,No,Yes,Yes,48,Weekly
1321,56,Male,Hat,Accessories,31,Fall,3.1,No,Yes,Yes,19,Annually
1322,59,Male,T-shirt,Clothing,84,Winter,3.7,No,Yes,Yes,45,Every 3 Months
1323,23,Male,Pants,Clothing,74,Winter,4,No,Yes,Yes,17,Quarterly
1324,58,Male,Shorts,Clothing,62,Spring,4.6,No,Yes,Yes,15,Every 3 Months
1325,39,Male,Jewelry,Accessories,77,Summer,3.8,No,Yes,Yes,11,Fortnightly
1326,28,Male,Backpack,Accessories,73,Summer,3.5,No,Yes,Yes,1,Monthly
1327,40,Male,Shoes,Footwear,50,Spring,4.6,No,Yes,Yes,17,Monthly
1328,52,Male,Coat,Outerwear,40,Winter,2.8,No,Yes,Yes,37,Weekly
1329,37,Male,Sweater,Clothing,97,Winter,3.7,No,Yes,Yes,40,Weekly
1330,70,Male,Gloves,Accessories,63,Fall,3.3,No,Yes,Yes,50,Every 3 Months
1331,30,Male,Handbag,Accessories,65,Fall,2.9,No,Yes,Yes,20,Bi-Weekly
1332,38,Male,Socks,Clothing,91,Spring,3.2,No,Yes,Yes,8,Bi-Weekly
1333,66,Male,Hoodie,Clothing,60,Spring,4.3,No,Yes,Yes,16,Quarterly
1334,29,Male,Pants,Clothing,69,Winter,2.7,No,Yes,Yes,9,Quarterly
1335,46,Male,Coat,Outerwear,52,Spring,4.2,No,Yes,Yes,12,Monthly
1336,56,Male,Boots,Footwear,49,Fall,4.8,No,Yes,Yes,26,Weekly
1337,23,Male,Sneakers,Footwear,85,Spring,4.8,No,Yes,Yes,44,Fortnightly
1338,37,Male,Sweater,Clothing,86,Spring,3.4,No,Yes,Yes,19,Bi-Weekly
1339,56,Male,Handbag,Accessories,51,Winter,2.6,No,Yes,Yes,43,Fortnightly
1340,36,Male,Belt,Accessories,56,Winter,5,No,Yes,Yes,5,Every 3 Months
1341,40,Male,Belt,Accessories,72,Fall,4.4,No,Yes,Yes,5,Every 3 Months
1342,26,Male,Hoodie,Clothing,27,Fall,2.9,No,Yes,Yes,31,Quarterly
1343,57,Male,Sunglasses,Accessories,43,Summer,3.4,No,Yes,Yes,11,Monthly
1344,68,Male,Sneakers,Footwear,56,Spring,3.4,No,Yes,Yes,34,Monthly
1345,56,Male,T-shirt,Clothing,37,Fall,4.9,No,Yes,Yes,14,Annually
1346,40,Male,Dress,Clothing,21,Fall,3.6,No,Yes,Yes,42,Weekly
1347,44,Male,Hoodie,Clothing,91,Winter,3,No,Yes,Yes,15,Bi-Weekly
1348,44,Male,Sweater,Clothing,95,Summer,3.9,No,Yes,Yes,47,Monthly
1349,19,Male,Belt,Accessories,54,Spring,3.2,No,Yes,Yes,23,Fortnightly
1350,21,Male,Socks,Clothing,36,Spring,3.2,No,Yes,Yes,23,Bi-Weekly
1351,31,Male,Sunglasses,Accessories,71,Fall,4.3,No,Yes,Yes,1,Every 3 Months
1352,30,Male,Coat,Outerwear,31,Summer,2.8,No,Yes,Yes,28,Quarterly
1353,65,Male,Hat,Accessories,89,Spring,4.5,No,Yes,Yes,37,Bi-Weekly
1354,39,Male,Pants,Clothing,83,Winter,4.1,No,Yes,Yes,4,Every 3 Months
1355,64,Male,Backpack,Accessories,42,Spring,3.6,No,Yes,Yes,21,Quarterly
1356,59,Male,Shorts,Clothing,91,Summer,3,No,Yes,Yes,50,Bi-Weekly
1357,49,Male,Jacket,Outerwear,61,Spring,4,No,Yes,Yes,34,Annually
1358,24,Male,Backpack,Accessories,66,Summer,3.5,No,Yes,Yes,20,Quarterly
1359,19,Male,Scarf,Accessories,22,Spring,2.5,No,Yes,Yes,25,Every 3 Months
1360,27,Male,Hoodie,Clothing,68,Winter,4.3,No,Yes,Yes,26,Fortnightly
1361,56,Male,Skirt,Clothing,43,Fall,2.8,No,Yes,Yes,4,Annually
1362,49,Male,Dress,Clothing,32,Fall,3.7,No,Yes,Yes,39,Monthly
1363,41,Male,Coat,Outerwear,46,Fall,4.3,No,Yes,Yes,29,Weekly
1364,36,Male,Blouse,Clothing,90,Summer,4,No,Yes,Yes,47,Quarterly
1365,68,Male,Hat,Accessories,75,Fall,4.7,No,Yes,Yes,5,Every 3 Months
1366,28,Male,Handbag,Accessories,69,Winter,4.5,No,Yes,Yes,18,Fortnightly
1367,45,Male,Belt,Accessories,40,Fall,3.1,No,Yes,Yes,10,Fortnightly
1368,60,Male,Belt,Accessories,63,Fall,3.8,No,Yes,Yes,25,Quarterly
1369,21,Male,Shirt,Clothing,36,Summer,4.9,No,Yes,Yes,2,Weekly
1370,32,Male,Shoes,Footwear,75,Winter,3.2,No,Yes,Yes,48,Fortnightly
1371,27,Male,Scarf,Accessories,67,Summer,2.9,No,Yes,Yes,41,Every 3 Months
1372,40,Male,Pants,Clothing,64,Spring,2.8,No,Yes,Yes,42,Monthly
1373,64,Male,Blouse,Clothing,61,Fall,4,No,Yes,Yes,44,Bi-Weekly
1374,18,Male,Gloves,Accessories,40,Winter,2.6,No,Yes,Yes,6,Quarterly
1375,22,Male,Handbag,Accessories,97,Fall,2.7,No,Yes,Yes,5,Quarterly
1376,42,Male,Sneakers,Footwear,31,Spring,4.1,No,Yes,Yes,8,Annually
1377,57,Male,Sandals,Footwear,65,Spring,5,No,Yes,Yes,24,Annually
1378,33,Male,Sunglasses,Accessories,54,Spring,3,No,Yes,Yes,42,Monthly
1379,37,Male,Jacket,Outerwear,49,Fall,3.6,No,Yes,Yes,24,Weekly
1380,21,Male,T-shirt,Clothing,64,Fall,2.8,No,Yes,Yes,38,Bi-Weekly
1381,51,Male,Sneakers,Footwear,35,Winter,4.6,No,Yes,Yes,41,Fortnightly
1382,30,Male,Shoes,Footwear,86,Winter,2.9,No,Yes,Yes,48,Quarterly
1383,68,Male,Jacket,Outerwear,55,Winter,4.8,No,Yes,Yes,16,Quarterly
1384,36,Male,Scarf,Accessories,58,Spring,3.3,No,Yes,Yes,4,Monthly
1385,46,Male,Sneakers,Footwear,96,Fall,4.6,No,Yes,Yes,8,Weekly
1386,41,Male,Jewelry,Accessories,64,Fall,2.6,No,Yes,Yes,1,Bi-Weekly
1387,68,Male,Jacket,Outerwear,56,Fall,4,No,Yes,Yes,4,Quarterly
